date,gsp_id,generation_mw,capacity_mwp,installedcapacity_mwp,site_count,gsp_lat,gsp_lon,region_name,TOA_SW_DWN,ALLSKY_SFC_SW_DWN,T2M,T2M_MIN,T2M_MAX,T2MDEW,WS2M,PRECTOTCORR
2023-08-29,30,14.425174087291666,128.69338958333333,136.02438,816081.0,51.60402,-0.04604,Tottenham,30.35,13.73,15.77,9.75,21.15,11.22,2.26,0.67
2023-08-30,30,17.04085600625,128.76266958333335,136.09662,811936.0,51.60402,-0.04604,Tottenham,30.08,15.28,14.9,9.41,19.85,10.16,3.08,0.75
2023-08-31,30,6.2504504149999995,128.84726958333334,136.1842,823733.0,51.60402,-0.04604,Tottenham,29.8,8.14,14.61,9.83,19.29,11.58,2.02,2.05
2023-09-01,30,16.28556692894232,128.90160958333334,136.24152,828982.0,51.60402,-0.04604,Tottenham,29.53,12.16,18.79,13.92,23.39,15.21,0.7,3.1
2023-09-02,30,18.9829060426625,128.90492958333334,136.24782,834198.0,51.60402,-0.04604,Tottenham,29.24,13.89,18.66,14.41,24.02,15.73,2.43,0.55
2023-09-03,30,22.569912181809585,128.90193958333333,136.24781,831487.0,51.60402,-0.04604,Tottenham,28.96,18.65,18.8,13.24,25.38,15.12,1.39,0.05
2023-09-04,30,26.532237442859167,128.93995958333335,136.28881,813299.0,51.60402,-0.04604,Tottenham,28.67,20.26,19.67,13.93,27.39,15.32,2.7,0.1
2023-09-05,30,24.23429948051208,129.10813958333333,136.45997,819636.0,51.60402,-0.04604,Tottenham,28.38,19.44,20.23,14.79,27.91,16.33,2.53,0.12
2023-09-06,30,21.504214852463544,129.15541958333333,136.51023,824825.0,51.60402,-0.04604,Tottenham,28.1,17.19,21.3,15.15,28.63,17.46,1.23,0.04
2023-09-07,30,24.377729138775575,129.23113958333334,136.58894,832474.0,51.60402,-0.04604,Tottenham,27.81,17.99,21.91,16.09,29.44,16.92,1.67,0.06
2023-09-08,30,17.136683541666667,129.31072958333334,136.67151,829442.0,51.60402,-0.04604,Tottenham,27.52,14.21,22.07,16.88,27.97,15.59,0.89,0.01
2023-09-09,30,22.354795542395625,129.30775958333334,136.67153,829879.0,51.60402,-0.04604,Tottenham,27.22,17.05,24.07,18.58,31.07,16.15,0.77,0.0
2023-09-10,30,13.607065229166666,129.30474958333335,136.67152,832544.0,51.60402,-0.04604,Tottenham,26.93,10.06,21.91,17.23,28.07,18.35,1.89,0.43
2023-09-11,30,17.930542579166666,129.35070958333333,136.72047,827557.0,51.60402,-0.04604,Tottenham,26.63,12.37,20.12,15.8,25.2,15.73,2.76,0.09
2023-09-12,30,10.7729709875,129.47323958333334,136.84598,821607.0,51.60402,-0.04604,Tottenham,26.34,7.21,18.74,14.69,23.48,15.73,1.98,3.75
2023-09-13,30,9.684432691666666,129.54106958333332,136.91682,828531.0,51.60402,-0.04604,Tottenham,26.05,12.78,16.3,12.55,21.1,12.0,2.73,0.58
2023-09-14,30,22.998211233333333,129.65928958333333,137.03802,831882.0,51.60402,-0.04604,Tottenham,25.76,14.42,16.8,11.35,23.32,12.33,1.69,0.02
2023-09-15,30,21.986628449375,129.72597958333333,137.10775,828957.0,51.60402,-0.04604,Tottenham,25.46,14.96,17.98,12.01,25.19,13.83,1.76,0.05
2023-09-16,30,18.800444442708333,129.73282958333334,137.1176,808382.0,51.60402,-0.04604,Tottenham,25.16,11.24,18.68,14.13,25.91,15.3,2.43,0.15
2023-09-17,30,8.587933216520833,129.72980958333332,137.11759,792035.0,51.60402,-0.04604,Tottenham,24.87,4.97,17.86,14.67,21.23,15.91,3.59,3.97
2023-09-18,30,11.557191322291667,129.76543958333335,137.15621,794344.0,51.60402,-0.04604,Tottenham,24.57,10.39,16.99,12.37,20.96,12.93,4.72,3.99
2023-09-19,30,3.66068409898125,129.87043958333334,137.26422,783906.0,51.60402,-0.04604,Tottenham,24.27,5.19,16.63,12.77,20.47,14.01,6.81,1.58
2023-09-20,30,6.573709796666667,129.98194958333335,137.37872,757748.0,51.60402,-0.04604,Tottenham,23.97,3.72,17.83,13.52,21.56,14.82,7.2,11.81
2023-09-21,30,15.572251909930209,130.08978958333333,137.48956,775800.0,51.60402,-0.04604,Tottenham,23.67,12.73,13.88,10.87,18.37,10.91,1.83,3.77
2023-09-22,30,19.05825448675869,130.17820958333334,137.58098,781588.0,51.60402,-0.04604,Tottenham,23.37,12.84,13.12,9.59,18.21,9.33,2.73,1.48
2023-09-23,30,20.254765875975192,130.17902958333335,137.58482,784135.0,51.60402,-0.04604,Tottenham,23.07,13.34,12.6,7.97,18.34,7.87,3.05,0.1
2023-09-24,30,12.4845847375,130.17976958333333,137.58858,785186.0,51.60402,-0.04604,Tottenham,22.77,7.64,16.59,12.13,20.48,12.48,5.56,0.41
2023-09-25,30,21.146498520833333,130.22963958333332,137.64146,791343.0,51.60402,-0.04604,Tottenham,22.48,14.11,17.0,13.5,21.94,12.94,2.87,0.2
2023-09-26,30,15.147507777083334,130.28840958333333,137.70324,796876.0,51.60402,-0.04604,Tottenham,22.19,11.75,17.12,13.18,22.52,14.83,3.26,1.18
2023-09-27,30,9.2370758125,130.32469958333334,137.74254,794307.0,51.60402,-0.04604,Tottenham,21.89,6.37,16.83,13.04,20.75,14.91,4.05,0.56
2023-09-28,30,8.462488498541667,130.409039375,137.82988,798660.0,51.60402,-0.04604,Tottenham,21.6,6.5,16.25,12.43,19.47,12.38,4.54,2.47
2023-09-29,30,19.575423304166666,130.52002958333333,137.94388,799245.0,51.60402,-0.04604,Tottenham,21.31,14.66,16.01,11.6,20.11,11.77,3.28,0.78
2023-09-30,30,15.529353315604167,130.51744937499998,137.94432,807902.0,51.60402,-0.04604,Tottenham,21.01,8.86,14.52,8.9,20.33,11.08,2.29,0.01
2023-10-01,30,11.371426742364584,130.51012958333334,137.94007,806457.0,51.60402,-0.04604,Tottenham,20.72,6.6,17.62,14.85,22.35,16.0,3.28,0.21
2023-10-02,30,6.591109519868749,130.56799958333335,138.00095,793199.0,51.60402,-0.04604,Tottenham,20.43,4.9,17.23,13.96,20.96,15.97,1.73,2.47
2023-10-03,30,17.997029111572918,130.64484958333333,138.08082,773181.0,51.60402,-0.04604,Tottenham,20.14,12.04,14.47,11.12,18.21,10.44,4.49,0.89
2023-10-04,30,15.58693699292896,130.71852958333332,138.15752,771255.0,51.60402,-0.04604,Tottenham,19.84,9.16,13.25,9.82,18.04,9.96,3.63,0.1
2023-10-05,30,10.157331383333334,130.74653958333334,138.18855,775200.0,51.60402,-0.04604,Tottenham,19.56,8.15,14.51,11.23,19.12,10.53,3.44,0.05
2023-10-06,30,16.848066477083332,130.80954958333334,138.25458,750497.0,51.60402,-0.04604,Tottenham,19.27,10.62,16.24,13.26,21.41,12.91,4.15,0.06
2023-10-07,30,17.307724489791667,130.80648958333333,138.25455,771540.0,51.60402,-0.04604,Tottenham,18.98,10.43,17.38,13.94,22.89,13.23,3.88,0.02
2023-10-08,30,16.448336600087377,130.80678958333334,138.25788,778099.0,51.60402,-0.04604,Tottenham,18.69,11.18,16.59,12.37,22.83,12.51,1.54,0.0
2023-10-09,30,15.779126108933333,130.86543958333334,138.31955,778436.0,51.60402,-0.04604,Tottenham,18.41,10.62,15.68,11.66,22.07,12.76,1.55,0.0
2023-10-10,30,14.377163558936042,130.94551958333332,138.4027,760392.0,51.60402,-0.04604,Tottenham,18.13,9.0,16.11,11.81,22.04,12.8,3.43,0.09
2023-10-11,30,6.489245159525958,131.02657958333333,138.4868,761043.0,51.60402,-0.04604,Tottenham,17.85,4.7,16.01,14.01,19.12,13.44,3.74,7.05
2023-10-12,30,4.069274749145833,131.07144958333333,138.5347,730847.0,51.60402,-0.04604,Tottenham,17.57,4.52,14.64,11.69,16.98,13.32,1.64,7.98
2023-10-13,30,5.863921338458333,131.11779937499998,138.58407,742650.0,51.60402,-0.04604,Tottenham,17.29,6.89,16.44,8.02,21.62,14.15,5.91,9.28
2023-10-14,30,16.51778013541667,131.11477958333333,138.58409,766186.0,51.60402,-0.04604,Tottenham,17.01,10.5,9.0,5.66,13.51,5.81,3.32,0.3
2023-10-15,30,18.98764002170979,131.11184958333334,138.58419,769907.0,51.60402,-0.04604,Tottenham,16.74,12.03,6.46,2.94,11.4,1.23,2.61,0.02
2023-10-16,30,9.679162579164585,131.147739375,138.62311,732122.0,51.60402,-0.04604,Tottenham,16.47,6.74,7.9,3.01,12.31,4.55,2.33,0.02
2023-10-17,30,17.329133758294585,131.18615958333334,138.66457,765806.0,51.60402,-0.04604,Tottenham,16.2,10.04,10.83,7.48,14.6,5.95,4.77,0.0
2023-10-18,30,2.565772395833333,131.21776937500002,138.6992,772453.0,51.60402,-0.04604,Tottenham,15.93,3.56,12.9,9.81,16.38,11.24,5.79,10.78
2023-10-19,30,5.751149268750001,131.24049937499998,138.72496,740004.0,51.60402,-0.04604,Tottenham,15.67,5.28,15.67,13.6,18.67,14.32,4.44,9.58
2023-10-20,30,10.501768252708333,131.25731958333333,138.74483,738970.0,51.60402,-0.04604,Tottenham,15.41,4.41,13.66,11.54,15.6,13.03,1.98,14.29
2023-10-21,30,7.306705528958333,131.27086958333334,138.76141,759091.0,51.60402,-0.04604,Tottenham,15.15,4.46,12.32,7.4,15.26,11.33,3.13,6.46
2023-10-22,30,15.607538958333334,131.26781958333333,138.7614,736821.0,51.60402,-0.04604,Tottenham,14.89,9.25,9.65,6.69,15.25,7.87,1.99,0.67
2023-10-23,30,5.4730716416666665,131.27794958333334,138.77456,745278.0,51.60402,-0.04604,Tottenham,14.64,5.47,10.29,7.12,13.55,9.91,2.35,0.47
2023-10-24,30,12.240607040958333,131.30037958333332,138.80003,746290.0,51.60402,-0.04604,Tottenham,14.38,7.84,10.42,8.08,14.53,8.83,1.49,3.49
2023-10-25,30,6.770753742833333,131.32513958333334,138.82784,747425.0,51.60402,-0.04604,Tottenham,14.14,6.64,10.48,8.37,14.44,9.09,1.79,3.62
2023-10-26,30,11.886481678679168,131.33779958333332,138.84353,734996.0,51.60402,-0.04604,Tottenham,13.89,7.06,11.36,8.07,15.71,10.4,2.03,3.12
2023-10-27,30,8.554607043099521,131.38554958333333,138.89431,734526.0,51.60402,-0.04604,Tottenham,13.65,6.64,9.98,7.33,13.01,9.59,1.95,3.37
2023-10-28,30,5.993026300875001,131.38576958333334,138.89758,745299.0,51.60402,-0.04604,Tottenham,13.41,6.38,12.12,9.91,15.26,10.73,3.8,10.72
2023-10-29,30,3.4173660684375,131.40609,138.92093,730816.0,51.60402,-0.04604,Tottenham,13.18,4.34,10.82,9.12,13.08,9.4,4.31,6.24
2023-10-30,30,5.690297686218333,131.42816,138.94604,791070.0,51.60402,-0.04604,Tottenham,12.94,6.93,9.98,7.16,12.95,9.38,2.25,4.97
2023-10-31,30,10.172224452901043,131.47463,138.99556,772423.0,51.60402,-0.04604,Tottenham,12.71,5.13,10.37,6.57,14.75,9.48,2.09,5.56
2023-11-01,30,5.803067594731043,131.53186,139.05582,761186.0,51.60402,-0.04604,Tottenham,12.48,5.14,11.75,9.33,13.4,10.04,5.34,8.17
2023-11-02,30,2.5820139416666668,131.56334,139.09035,775803.0,51.60402,-0.04604,Tottenham,12.26,2.55,10.4,8.54,12.39,8.65,7.48,17.22
2023-11-03,30,10.421183270833334,131.62426,139.1543,777241.0,51.60402,-0.04604,Tottenham,12.05,5.7,9.13,6.57,13.19,7.56,4.33,1.07
2023-11-04,30,4.346774065145833,131.62146,139.15455,796197.0,51.60402,-0.04604,Tottenham,11.83,4.35,9.29,6.52,13.12,8.28,4.12,10.9
2023-11-05,30,12.252616341666666,131.6184,139.15454,802371.0,51.60402,-0.04604,Tottenham,11.62,6.27,8.89,7.35,12.78,7.33,4.26,0.67
2023-11-06,30,12.720352054166666,131.84339,139.38256,793247.0,51.60402,-0.04604,Tottenham,11.41,6.62,9.12,7.08,13.05,7.51,3.74,0.44
2023-11-07,30,12.400042237500001,131.89181,139.43403,799443.0,51.60402,-0.04604,Tottenham,11.2,6.13,7.87,5.56,12.14,6.55,3.6,0.19
2023-11-08,30,1.1426628860199999,131.94806,139.49333,781730.0,51.60402,-0.04604,Tottenham,11.0,2.27,8.77,4.83,12.93,7.87,3.84,5.55
2023-11-09,30,5.8571064745833334,131.97365,139.52199,756506.0,51.60402,-0.04604,Tottenham,10.8,5.37,7.28,4.58,10.05,6.19,3.66,2.39
2023-11-10,30,3.6671458585833334,132.0409,139.59228,759789.0,51.60402,-0.04604,Tottenham,10.61,4.1,6.84,3.12,9.48,5.82,3.4,1.88
2023-11-11,30,11.508168459979167,132.07777,139.63221,775142.0,51.60402,-0.04604,Tottenham,10.42,6.65,5.55,3.19,10.05,4.71,2.45,0.56
2023-11-12,30,1.9085112544672915,132.0747,139.6322,787361.0,51.60402,-0.04604,Tottenham,10.24,2.53,7.42,3.94,9.36,6.84,2.19,1.5
2023-11-13,30,7.005466490416667,132.115,139.67555,775135.0,51.60402,-0.04604,Tottenham,10.06,4.49,11.87,8.57,14.8,9.92,6.4,10.25
2023-11-14,30,2.4359515479166665,132.23383,139.79743,698383.0,51.60402,-0.04604,Tottenham,9.88,1.71,10.26,7.99,11.97,9.46,4.81,6.52
2023-11-15,30,11.693003153541667,132.34466,139.91131,741371.0,51.60402,-0.04604,Tottenham,9.71,6.03,7.69,5.01,11.32,6.45,3.94,2.28
2023-11-16,30,1.75961250885,132.38388,139.95359,744890.0,51.60402,-0.04604,Tottenham,9.54,1.56,5.43,4.02,6.65,5.03,2.11,4.02
2023-11-17,30,10.231960287254166,132.4192,139.99197,750864.0,51.60402,-0.04604,Tottenham,9.38,5.31,6.16,4.3,9.53,5.55,2.09,1.8
2023-11-18,30,0.702414766868125,132.41618,139.99202,742063.0,51.60402,-0.04604,Tottenham,9.22,1.77,11.8,7.57,14.51,11.17,5.1,6.59
2023-11-19,30,3.962707138655625,132.4131,139.99201,755151.0,51.60402,-0.04604,Tottenham,9.07,2.87,10.95,9.55,13.11,9.61,6.11,0.68
2023-11-20,30,2.3487630997341666,132.42654,140.00852,756534.0,51.60402,-0.04604,Tottenham,8.92,3.85,9.23,7.26,11.48,8.05,3.25,1.66
2023-11-21,30,2.4214408916666668,132.51408,140.09912,758254.0,51.60402,-0.04604,Tottenham,8.77,2.4,8.33,4.87,10.85,7.48,3.93,0.77
2023-11-22,30,3.8717555000000003,132.63091,140.21902,741847.0,51.60402,-0.04604,Tottenham,8.63,2.3,7.05,4.3,9.45,6.31,2.88,0.21
2023-11-23,30,6.619462187500001,132.6912,140.28236,738972.0,51.60402,-0.04604,Tottenham,8.49,4.44,9.83,7.47,12.48,8.68,4.59,0.15
2023-11-24,30,5.477661733333334,132.771,140.36523,752365.0,51.60402,-0.04604,Tottenham,8.36,3.95,4.88,-0.06,7.93,1.25,4.55,0.01
2023-11-25,30,12.235651829166665,132.76844,140.36574,746512.0,51.60402,-0.04604,Tottenham,8.23,5.61,0.67,-1.86,5.58,-0.89,2.72,0.01
2023-11-26,30,1.8302197389583332,132.76536,140.36573,728860.0,51.60402,-0.04604,Tottenham,8.11,1.82,3.7,-0.07,9.04,3.11,2.16,4.91
2023-11-27,30,3.015759607794687,132.81951,140.42295,718538.0,51.60402,-0.04604,Tottenham,7.99,2.11,6.64,3.76,9.46,6.09,3.86,6.35
2023-11-28,30,9.283811773333333,132.90191,140.50841,721912.0,51.60402,-0.04604,Tottenham,7.87,3.86,2.96,-0.04,6.55,2.24,2.69,0.6
2023-11-29,30,7.053475751933333,132.95992,140.56949,727186.0,51.60402,-0.04604,Tottenham,7.77,3.54,0.19,-2.49,4.3,-0.45,1.57,0.27
2023-11-30,30,0.9666858439060416,132.99726,140.60991,686905.0,51.60402,-0.04604,Tottenham,7.66,3.46,0.11,-2.13,5.05,-0.82,3.37,0.14
2023-12-01,30,3.8737941028,133.06147,140.67722,695151.0,51.60402,-0.04604,Tottenham,7.56,3.52,-0.54,-2.51,3.99,-0.85,2.7,0.29
2023-12-02,30,3.0469352304166666,133.05836,140.6772,672149.0,51.60402,-0.04604,Tottenham,7.47,3.33,-1.56,-2.75,0.41,-1.99,1.84,0.27
2023-12-03,30,0.8877389785416666,133.05527,140.67719,586888.0,51.60402,-0.04604,Tottenham,7.38,1.53,5.42,1.28,7.33,4.8,3.79,9.34
2023-12-04,30,0.49082979374999997,133.10803,140.73303,633555.0,51.60402,-0.04604,Tottenham,7.29,1.56,5.12,4.12,6.41,4.64,3.79,9.11
2023-12-05,30,0.9968412854166667,133.14173,140.7698,674586.0,51.60402,-0.04604,Tottenham,7.2,1.78,3.95,2.25,5.4,3.54,3.48,1.46
2023-12-06,30,9.3452624375,133.20586,140.837,689715.0,51.60402,-0.04604,Tottenham,7.13,3.61,2.1,0.5,4.38,1.63,1.8,0.31
2023-12-07,30,0.8454178208333333,133.23241,140.86664,434948.0,51.60402,-0.04604,Tottenham,7.06,0.9,5.71,4.45,6.99,4.85,4.75,8.49
2023-12-08,30,7.885657666666667,133.36296,141.00026,496520.0,51.60402,-0.04604,Tottenham,6.99,2.98,7.51,5.8,10.29,7.18,3.22,0.42
2023-12-09,30,2.4863954500000003,133.36016,141.00055,452135.0,51.60402,-0.04604,Tottenham,6.93,2.45,9.07,6.97,13.07,7.53,6.63,11.64
2023-12-10,30,0.92200845,133.35719,141.00067,423366.0,51.60402,-0.04604,Tottenham,6.87,1.85,8.19,5.76,10.31,7.31,5.67,4.57
2023-12-11,30,6.275875458333334,133.36327,141.00983,655248.0,51.60402,-0.04604,Tottenham,6.82,3.42,7.48,4.11,10.23,7.05,4.2,0.38
2023-12-12,30,1.6045910791666664,133.39561,141.04526,591240.0,51.60402,-0.04604,Tottenham,6.77,2.04,9.12,7.01,11.17,8.78,3.24,7.49
2023-12-13,30,1.2941834291666667,133.43989,141.09262,655100.0,51.60402,-0.04604,Tottenham,6.73,1.78,5.91,2.98,7.68,5.26,4.74,1.19
2023-12-14,30,1.2707510366666666,133.46178,141.11759,656357.0,51.60402,-0.04604,Tottenham,6.69,2.34,4.13,2.03,6.9,3.76,2.51,0.48
2023-12-15,30,2.9862653916666666,133.48994,141.14884,638908.0,51.60402,-0.04604,Tottenham,6.66,2.11,4.46,2.19,8.2,4.09,2.28,0.04
2023-12-16,30,1.1241657808333334,133.48691,141.1489,636051.0,51.60402,-0.04604,Tottenham,6.63,2.84,8.17,4.42,11.26,7.71,3.73,0.43
2023-12-17,30,1.7833399110416668,133.48381,141.14889,660732.0,51.60402,-0.04604,Tottenham,6.61,2.44,8.28,6.51,9.51,7.31,4.49,0.1
2023-12-18,30,1.4580400312500001,133.51375,141.18192,638810.0,51.60402,-0.04604,Tottenham,6.59,1.48,9.78,7.95,11.44,8.96,4.9,0.87
2023-12-19,30,0.31728800032291665,133.52854,141.1998,138780.0,51.60402,-0.04604,Tottenham,6.57,0.83,8.93,4.24,11.34,8.34,4.11,10.63
2023-12-20,30,2.7263756858333337,133.5412,141.21555,474413.0,51.60402,-0.04604,Tottenham,6.56,2.1,7.2,4.38,9.09,6.41,5.34,3.66
2023-12-21,30,2.3192330804166668,133.586,141.26343,645386.0,51.60402,-0.04604,Tottenham,6.56,2.02,9.79,7.73,12.03,7.43,7.19,0.22
2023-12-22,30,4.245008120833334,133.59906,141.27959,638515.0,51.60402,-0.04604,Tottenham,6.56,1.74,8.77,7.71,9.99,6.89,6.43,0.31
2023-12-23,30,2.5604020833333334,133.59596,141.27958,543555.0,51.60402,-0.04604,Tottenham,6.56,2.34,8.93,7.43,10.49,7.48,6.15,0.18
2023-12-24,30,0.9184920945833333,133.5929,141.27961,602233.0,51.60402,-0.04604,Tottenham,6.57,0.98,11.73,9.92,13.21,10.6,7.4,1.01
2023-12-25,30,0.7112029629625,133.59478,141.28459,618335.0,51.60402,-0.04604,Tottenham,6.59,1.17,11.15,9.31,12.03,10.32,5.3,3.9
2023-12-26,30,3.4760967641666665,133.59174,141.28464,640557.0,51.60402,-0.04604,Tottenham,6.61,2.86,6.37,4.47,8.77,5.39,2.81,0.32
2023-12-27,30,0.5902575689583334,133.6063,141.3023,416301.0,51.60402,-0.04604,Tottenham,6.63,0.91,9.48,6.23,11.33,8.51,6.49,5.29
2023-12-28,30,3.1072168958333335,133.62892,141.32801,590638.0,51.60402,-0.04604,Tottenham,6.66,2.14,10.15,8.73,11.42,8.19,7.93,1.81
2023-12-29,30,4.840927929166667,133.62591,141.32809,635200.0,51.60402,-0.04604,Tottenham,6.7,2.38,7.97,5.37,10.37,7.07,5.03,0.73
2023-12-30,30,1.6896298081249999,133.633,141.33828,537284.0,51.60402,-0.04604,Tottenham,6.74,1.25,8.51,5.15,10.69,7.7,5.81,1.73
2023-12-31,30,3.271314208125,133.62989,141.33827,657653.0,51.60402,-0.04604,Tottenham,6.78,2.17,7.93,6.1,10.03,6.53,6.67,6.73
